FICHE;DATE;ZONE;NUMECH;MP4;P9_PREF;MP5;MP6;MP7;MP8;MP9;MP10;MP11;MP12;MP13;MP14;MP15;MP16;MP17;MP18;M1;M2;M3;M4;M5;M6;M7_1;M8_1;M9_1;M10_1;M11_1;M12_1;M13_1;M7_2;M8_2;M9_2;M10_2;M11_2;M12_2;M13_2;M7_3;M8_3;M9_3;M10_3;M11_3;M12_3;M13_3;M7_4;M8_4;M9_4;M10_4;M11_4;M12_4;M13_4;COEM
1 ;130309;098002;157;4;1;10;00;02;00;00;08;1;03;01;03;00;2;2;034;3;1;1;3;1;1;1;1;2005;05;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;101.075
1 ;290109;098003;007;3;7;06;00;00;00;00;06;0;00;01;01;00;2;7;081;4;1;1;3;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;073.863
1 ;090109;098003;008;4;7;02;00;00;00;00;02;0;01;01;02;00;1;7;088;4;4;1;3;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;062.455
1 ;280109;098003;010;2;7;06;00;00;00;00;06;0;00;01;01;00;2;7;082;4;1;1;1;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;073.863
1 ;310109;098003;016;5;7;02;02;00;00;00;00;0;01;01;02;02;2;7;062;4;1;2; ;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;062.455
1 ;140309;098003;018;5;1;06;00;04;00;00;02;2;02;01;03;00;2;1;043;3;4;1;4;1;2;1;3;2005;06;1;2;2;1;1;1974;09;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;083.991
1 ;281108;098003;027;4;7;00;00;00;00;00;00;1;01;00;01;00;1;7;074;1;1;1;3;1;1;1;3;1999;07;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;073.863
1 ;251108;098003;038;1;8;02;00;00;00;00;02;1;00;01;01;00;2;8;042;4;5;1;3;1;1;1;1;1995;05;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;073.863
1 ;121208;098003;041;4;7;00;00;00;00;00;00;0;00;01;01;00;2;7;072;4;4;1;3;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;073.863
1 ;281108;098003;050;4;7;00;00;00;00;00;00;1;01;01;02;00;1;7;074;4;1;1;3;2;1;1;1;2008;05;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;062.455
1 ;190309;098003;076;3;6;05;00;05;00;00;00;1;01;00;01;00;1;6;059;4;4;2; ;2;1;1;3;2008;05;1;3;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;073.863
1 ;190209;098003;103;3;7;06;00;00;00;00;06;1;00;01;01;00;2;7;081;4;1;1;3;1;1;1;1;2000;05;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;073.863
1 ;110309;098003;123;2;1;04;00;04;00;00;00;2;01;01;02;00;1;1;027;4;1;2; ;1;2;1;1;2003;04;1;1;2;1;3;1996;06;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;062.455
1 ;030209;098003;125;1;1;08;00;00;00;00;08;0;01;01;02;00;2;1;026;4;1;1;3;1;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;062.455
1 ;040209;098003;126;2;2;05;02;00;00;00;03;0;01;01;02;02;2;2;038;4;4;2; ;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;062.455
1 ;110209;098003;131;2;1;02;00;02;00;00;00;1;01;00;01;00;1;1;037;4;3;1;3;1;1;1;1;2003;04;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;073.863
1 ;120209;098003;132;3;9;03;00;00;00;00;03;0;00;01;01;00;2;9;044;2;1;2; ;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;073.863
1 ;210309;098003;146;5;2;10;00;00;00;00;10;0;00;03;03;00;2;2;049;4;1;1;3;1;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;083.991
1 ;130309;098003;149;4;7;00;00;00;00;00;00;1;01;01;02;00;1;7;065;4;4;1;1;2;1;1;3;1998;09;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;062.455
1 ;110309;098003;152;2;7;05;00;00;00;00;05;1;00;01;01;00;2;7;085;4;1;1;3;2;1;1;1;1999;05;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;073.863
1 ;260309;098003;166;3;1;05;00;01;00;00;04;1;01;01;02;00;2;2;059;4;1;1;3;1;1;1;1;2001;05;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;062.455
1 ;140309;098003;168;5;1;05;00;03;00;00;02;1;01;01;01;00;2;1;041;4;1;2; ;2;1;1;1;2004;05;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;062.455
1 ;120309;098003;169;3;7;04;00;02;00;00;02;1;00;01;01;00;2;7;069;4;1;1;1;2;1;1;1;2000;04;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;073.863
1 ;210309;098003;192;5;7;08;00;00;00;00;08;0;01;01;02;00;2;8;056;4;4;1;3;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;062.455
1 ;170309;098003;193;1;7;04;00;02;00;00;02;1;00;01;01;00;2;7;073;4;1;2; ;2;1;1;1;2000;04;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;073.863
1 ;030409;098003;222;4;7;02;00;00;00;00;02;0;01;01;02;00;1;7;090;4;4;1;3;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;062.455
1 ;211008;098004;009;1;7;10;00;04;00;00;06;1;01;01;02;00;2;7;077;4;1;1;3;1;1;1;1;2000;09;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;062.455
1 ;100309;098004;013;1;7;03;00;03;00;00;00;1;00;01;01;00;2;7;075;4;1;1;1;2;1;1;1;1997;05;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;073.863
1 ;210109;098004;024;2;8;00;00;00;00;00;00;0;00;01;01;00;2;8;059;4;4;1;3;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;073.863
1 ;261108;098004;030;2;7;02;00;02;00;00;00;1;01;00;01;00;1;7;079;4;1;1;3;2;1;1;2;2007;05;1;4;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;073.863
1 ;210109;098004;033;2;4;06;04;00;00;00;02;0;01;01;02;04;2;1;024;4;4;1;1;1;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;062.455
1 ;310109;098004;052;5;8;03;00;00;00;00;03;1;00;01;01;00;2;8;053;3;1;1;1;1;1;1;1;2002;07;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;073.863
1 ;170309;098004;058;1;7;04;02;02;00;00;00;0;01;01;02;02;1;7;090;4;4;1;3;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;062.455
1 ;170209;098004;061;1;8;00;00;00;00;00;00;0;00;01;01;00;2;8;084;4;1;1;3;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;073.863
1 ;070109;098004;073;2;7;00;00;00;00;00;00;0;00;01;01;00;2;7;065;4;4;1;3;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;073.863
1 ;180309;098004;079;2;1;04;00;00;00;00;04;0;01;01;02;00;2;1;035;4;4;1;3;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;062.455
1 ;130109;098004;082;1;1;22;02;11;00;00;09;2;01;03;04;02;2;1;046;4;1;1;4;1;2;1;2;1992;05;1;2;2;1;3;2008;05;2;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;101.075
1 ;270109;098004;107;1;1;05;00;00;00;00;05;1;01;00;01;00;1;1;026;4;1;2; ;2;1;1;1;1993;04;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;073.863
1 ;290109;098004;114;3;8;04;00;00;00;00;04;1;00;01;01;00;2;8;067;4;1;2; ;2;1;1;1;2005;05;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;073.863
1 ;100209;098004;115;1;1;07;00;00;00;00;07;1;00;02;02;00;2;1;041;4;1;1;1;1;1;1;3;1991;07;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;062.455
1 ;200209;098004;120;4;1;07;00;02;00;02;03;1;00;01;01;00;2;1;052;1;1;1;3;1;1;3;3;1991;11;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;073.863
1 ;210309;098004;155;5;1;08;00;06;00;00;02;2;01;01;02;00;2;1;045;4;1;2; ;1;2;1;1;2006;05;1;2;2;1;3;2006;06;2;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;062.455
1 ;100309;098004;162;1;7;08;00;00;00;00;08;1;01;01;02;00;2;7;078;3;1;1;3;1;1;1;1;2000;05;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;062.455
1 ;310309;098004;164;1;7;04;00;00;00;00;04;0;01;01;02;00;2;7;085;4;1;1;3;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;062.455
1 ;270309;098004;194;4;8;04;00;03;00;00;01;1;01;01;01;00;2;8;030;4;4;1;4;1;1;1;1;1999;04;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;062.455
1 ;260309;098004;199;3;6;02;02;00;00;00;00;0;01;02;01;02;2;6;028;4;3;2; ;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;083.991
1 ;310309;098004;212;1;7;03;00;00;00;00;03;1;00;01;01;00;2;7;064;4;4;1;4;1;1;1;1;1989;04;1;3;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;073.863
1 ;010409;098004;217;2;1;06;00;04;00;00;02;1;01;01;02;00;2;1;022;4;4;1;1;1;1;1;1;2004;04;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;062.455
1 ;181208;098005;080;3;1;08;03;04;00;00;01;0;01;02;02;03;2;1;046;3;4;1;1;1;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;083.991
1 ;190209;098005;087;3;7;04;00;00;00;00;04;1;01;00;01;00;1;7;080;1;1;1;1;1;1;1;1;1998;09;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;073.863
1 ;130309;098005;090;4;1;14;01;10;01;02;00;2;02;02;04;03;1;1;050;1;1;1;4;1;2;1;3;2001;06;1;1;3;1;3;2005;04;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;101.075
1 ;200209;098005;093;4;7;02;00;02;00;00;00;1;00;01;01;00;2;7;068;3;1;1;1;1;1;1;3;2007;04;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;073.863
1 ;170309;098005;098;1;7;02;00;02;00;00;00;0;00;01;01;00;2;7;090;4;4;1;1;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;073.863
1 ;190209;098005;106;3;7;02;00;02;00;00;00;1;00;01;01;00;2;7;072;4;1;1;3;1;1;1;1;2006;05;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;073.863
1 ;290109;098005;110;3;7;00;00;00;00;00;00;1;00;01;01;00;2;7;079;4;1;1;1;2;1;1;1;2005;04;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;073.863
1 ;290109;098005;112;3;2;06;00;00;00;00;06;1;00;02;02;00;2;2;049;4;1;1;4;1;1;1;3;2008;05;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;062.455
1 ;120209;098005;119;3;7;08;00;00;00;00;08;1;01;01;02;00;2;8;069;3;4;1;1;1;1;1;3;2008;04;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;062.455
1 ;110309;098005;134;2;7;02;00;00;00;00;02;0;00;01;01;00;2;7;091;4;3;1;1;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;073.863
1 ;110309;098005;144;2;7;06;01;00;00;00;05;1;00;01;01;01;2;7;075;4;1;1;3;2;1;1;1;1996;07;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;073.863
1 ;130309;098005;148;4;7;00;00;00;00;00;00;1;00;01;01;00;2;7;069;4;1;1;3;1;1;1;1;2008;05;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;073.863
1 ;130309;098005;167;4;1;04;00;02;00;00;02;1;01;00;01;00;1;1;044;3;1;1;4;1;1;1;1;2002;05;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;073.863
1 ;020409;098005;174;3;7;04;00;02;00;00;02;1;01;01;02;00;1;7;075;3;1;1;3;1;1;1;3;2008;07;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;062.455
1 ;210309;098005;183;5;1;08;00;00;00;00;08;1;00;02;02;00;2;1;026;4;1;1;3;1;1;1;1;1998;04;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;062.455
1 ;010409;098005;185;2;7;08;00;00;00;00;08;1;01;01;02;00;2;7;063;4;1;1;3;1;1;1;1;2006;05;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;062.455
1 ;190309;098005;187;3;7;08;00;00;00;00;08;0;01;01;02;00;2;7;076;4;1;2;4;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;062.455
1 ;190309;098005;188;3;7;04;00;00;00;00;04;0;01;01;02;00;2;7;070;3;1;1;1;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;062.455
1 ;170309;098005;189;1;1;11;00;00;00;00;11;0;01;03;04;00;2;1;043;4;4;1;3;1;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;101.075
1 ;020409;098005;210;3;7;04;02;00;00;00;02;0;01;01;02;02;2;7;084;4;4;1;3;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;062.455
1 ;030409;098005;218;4;1;06;00;00;00;00;06;1;03;01;04;00;1;1;043;4;4;1;3;1;1;1;1;2005;04;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;101.075
1 ;040409;098005;223;5;7;00;00;00;00;00;00;0;00;01;01;00;2;7;089;4;4;1;3;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;073.863
1 ;041208;098006;046;3;6;04;00;00;00;00;04;1;00;01;01;00;2;6;046;2;4;1;4;1;1;1;3;1998;04;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;073.863
1 ;171208;098006;048;2;1;20;00;14;00;02;04;2;02;01;03;00;2;1;055;1;1;1;3;1;2;1;3;2006;08;1;1;2;1;1;2006;06;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;083.991
1 ;100209;098006;065;1;1;03;00;00;00;01;02;0;02;01;02;00;2;1;044;4;5;1;3;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;083.991
1 ;140309;098006;077;5;1;03;00;03;00;00;00;1;00;01;01;00;2;1;043;4;4;2; ;2;1;1;1;1998;05;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;073.863
1 ;150109;098006;097;3;1;24;00;24;00;00;00;2;01;03;04;00;2;1;041;1;1;1;3;1;2;1;1;2007;06;1;1;2;1;3;2005;06;1;3;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;101.075
1 ;310109;098006;117;5;2;11;00;02;00;00;09;1;01;01;02;00;2;2;050;4;1;1;3;1;1;1;1;1995;06;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;062.455
1 ;170309;098006;139;1;1;05;00;05;00;00;00;2;01;02;02;00;1;1;035;1;1;1;3;1;2;1;3;2008;04;1;2;2;1;3;1998;04;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;083.991
1 ;110309;098006;151;2;7;06;00;04;00;00;02;1;01;01;02;00;2;7;059;1;1;1;3;1;1;1;1;2000;05;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;062.455
1 ;120309;098006;153;3;7;04;00;00;00;00;04;0;00;01;01;00;2;7;089;3;4;1;3;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;073.863
1 ;100309;098006;165;1;7;02;00;00;00;00;02;0;00;01;01;00;2;7;085;3;1;1;3;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;073.863
1 ;210309;098006;176;5;7;05;00;05;00;00;00;1;00;01;01;00;2;7;071;2;1;1;3;2;1;1;1;2001;07;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;073.863
1 ;010409;098006;216;2;8;04;00;04;00;00;00;1;00;02;02;00;2;8;053;4;4;1;3;2;1;1;1;2008;04;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;062.455
1 ;191108;099001;004;2;1;18;00;05;07;04;02;1;02;01;03;03;2;8;046;1;1;1;1;1;1;1;3;2006;08;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;069.728
1 ;231008;099001;016;3;7;18;00;12;00;00;06;1;01;01;02;00;1;7;075;1;1;1;3;2;1;1;1;1989;08;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;038.003
1 ;131108;099001;017;3;7;04;00;04;00;00;00;1;01;01;02;00;2;1;054;3;5;1;3;1;1;1;1;2003;04;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;038.003
1 ;020409;099001;043;3;1;06;00;05;00;00;01;1;01;01;02;00;2;2;045;2;1;1;3;1;1;1;1;1994;05;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;038.003
1 ;191208;099001;048;4;7;04;00;00;00;00;04;2;01;01;02;00;2;7;064;3;4;1;3;1;2;1;1;2002;07;1;1;2;1;1;1995;04;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;038.003
1 ;270309;099001;059;4;1;04;00;04;00;00;00;3;01;01;02;00;2;8;059;4;1;1;3;2;3;1;1;1989;20;1;1;2;1;1;2000;04;1;1;2;1;3;2002;05;2;2;2; ; ;    ;  ; ; ; ;038.003
1 ;180209;099001;078;2;1;02;00;02;00;00;00;1;01;01;02;00;2;8;055;3;5;1;1;1;1;1;3;2006;07;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;038.003
1 ;280109;099001;084;2;7;09;01;03;00;00;05;1;01;01;02;01;2;6;046;4;4;1;3;1;1;1;3;2005;06;1;3;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;038.003
1 ;120309;099001;136;3;1;10;00;04;00;00;06;1;01;02;03;00;2;1;039;2;5;1;4;1;1;1;1;2000;06;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;069.728
1 ;020409;099001;137;3;7;00;00;00;00;00;00;0;00;01;01;00;2;7;080;4;1;1;3;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;067.605
1 ;130309;099001;138;4;1;08;00;00;00;00;08;1;01;01;02;00;2;7;050;3;5;1;4;1;1;1;3;2006;06;1;1;4; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;038.003
1 ;210309;099001;140;5;7;08;00;00;00;02;06;1;01;01;02;00;1;7;073;4;3;2; ;2;1;1;1;2002;06;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;038.003
1 ;210309;099001;153;5;7;04;00;04;00;00;00;1;01;01;02;00;1;7;065;3;4;1;1;2;1;1;3;2000;06;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;038.003
1 ;260309;099001;154;3;1;08;01;00;00;00;07;1;00;01;01;01;2;1;054;3;4;1;3;1;1;1;1;2003;06;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;067.605
1 ;190309;099001;166;3;4;06;00;00;00;00;06;0;01;00;01;00;1;4;022;4;5;1;4;1;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;067.605
1 ;020409;099001;175;3;6;06;00;00;00;06;00;0;01;00;01;00;1;6;030;4;4;1;4;1;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;067.605
1 ;161008;099002;001;3;7;07;00;00;00;06;01;1;01;01;02;00;1;7;067;4;1;1;1;1;1;1;1;2003;07;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;038.003
1 ;181208;099002;002;3;7;06;00;06;00;00;00;1;01;01;02;00;2;8;080;3;1;1;3;2;1;1;1;2003;05;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;038.003
1 ;161008;099002;010;3;7;06;00;00;00;00;06;0;01;01;02;00;1;7;089;3;4;1;3;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;038.003
1 ;250309;099002;012;2;7;08;00;04;04;00;00;2;01;01;02;00;1;7;072;3;1;1;1;1;2;1;1;2003;10;1;1;3;1;1;2002;04;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;038.003
1 ;120209;099002;035;3;7;05;01;00;01;00;03;0;01;01;02;01;2;7;067;3;4;1;1;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;038.003
1 ;250309;099002;042;2;7;07;00;02;00;04;01;1;01;01;02;00;2;7;065;3;1;1;4;1;1;1;1;2006;05;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;038.003
1 ;240109;099002;067;5;1;06;00;02;00;00;04;1;00;01;01;00;2;1;046;3;4;1;3;1;1;1;2;1988;05;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;067.605
1 ;070109;099002;071;2;7;05;00;00;00;00;05;2;01;00;01;00;1;7;059;4;1;1;3;1;2;1;1;2005;05;1;1;3;1;1;2005;04;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;067.605
1 ;240109;099002;075;5;1;09;00;00;02;00;07;2;02;02;02;00;1;1;032;2;1;1;1;1;2;3;3;2007;08;1;2;2;1;3;2005;08;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;070.586
1 ;210109;099002;076;2;7;00;00;00;00;00;00;1;01;01;02;00;1;7;083;3;1;1;3;2;1;1;3;2008;07;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;038.003
1 ;270309;099002;083;4;7;06;00;04;00;00;02;1;01;00;01;00;1;7;078;4;1;2; ;2;1;1;1;1996;08;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;067.605
1 ;050209;099002;087;3;7;09;00;00;00;00;09;2;01;01;02;00;1;7;082;2;1;1;1;2;2;1;1;1991;06;1;2;2;1;1;1985;06;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;038.003
1 ;050209;099002;088;3;1;03;02;00;00;00;01;1;01;00;01;02;1;1;036;3;4;1;3;1;1;1;1;1997;05;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;067.605
