reporting country,secondary country,time,value
AFG,TUN,2014,61
AFG,TUN,2015,53
AFG,TUN,2016,40
AFG,TUR,2011,21276
AFG,TUR,2012,35072
AFG,TUR,2013,28698
AFG,TUR,2014,24125
AFG,TUR,2015,38124
AFG,TUR,2016,50372
AFG,TUV,2011,0
AFG,TUV,2012,0
AFG,TUV,2013,0
AFG,TUV,2014,0
AFG,TUV,2015,0
AFG,TUV,2016,0
AFG,TZA,2011,63
AFG,TZA,2012,80
AFG,TZA,2013,80
AFG,TZA,2014,324
AFG,TZA,2015,598
AFG,TZA,2016,312
AFG,UGA,2011,65
AFG,UGA,2012,90
AFG,UGA,2013,172
AFG,UGA,2014,315
AFG,UGA,2015,427
AFG,UGA,2016,578
AFG,UKR,2011,603
AFG,UKR,2012,1165
AFG,UKR,2013,1919
AFG,UKR,2014,1563
AFG,UKR,2015,1663
AFG,UKR,2016,1758
AFG,URY,2011,2
AFG,URY,2012,1
AFG,URY,2013,7
AFG,URY,2014,1
AFG,URY,2015,4
AFG,URY,2016,1
AFG,USA,2011,16119
AFG,USA,2012,19766
AFG,USA,2013,22260
AFG,USA,2014,25244
AFG,USA,2015,28315
AFG,USA,2016,34111
AFG,UZB,2011,129
AFG,UZB,2012,177
AFG,UZB,2013,143
AFG,UZB,2014,111
AFG,UZB,2015,112
AFG,UZB,2016,75
AFG,VCT,2011,0
AFG,VCT,2012,0
AFG,VCT,2013,0
AFG,VCT,2014,0
AFG,VCT,2015,0
AFG,VCT,2016,0
AFG,VEN,2011,2
AFG,VEN,2012,2
AFG,VEN,2013,1
AFG,VEN,2014,2
AFG,VEN,2015,0
AFG,VEN,2016,0
AFG,VGB,2011,0
AFG,VGB,2012,0
AFG,VGB,2013,0
AFG,VGB,2014,0
AFG,VGB,2015,0
AFG,VGB,2016,0
AFG,VNM,2011,99
AFG,VNM,2012,183
AFG,VNM,2013,202
AFG,VNM,2014,205
AFG,VNM,2015,111
AFG,VNM,2016,111
AFG,VUT,2011,0
AFG,VUT,2012,0
AFG,VUT,2013,0
AFG,VUT,2014,1
AFG,VUT,2015,4
AFG,VUT,2016,1
AFG,WSM,2011,0
AFG,WSM,2012,0
AFG,WSM,2013,1
AFG,WSM,2014,2
AFG,WSM,2015,0
AFG,WSM,2016,2
AFG,YEM,2011,232
AFG,YEM,2012,199
AFG,YEM,2013,183
AFG,YEM,2014,245
AFG,YEM,2015,33
AFG,YEM,2016,0
AFG,ZAF,2011,1307
AFG,ZAF,2012,1699
AFG,ZAF,2013,1530
AFG,ZAF,2014,1500
AFG,ZAF,2015,1199
AFG,ZAF,2016,1138
AFG,ZMB,2011,14
AFG,ZMB,2012,11
AFG,ZMB,2013,12
AFG,ZMB,2014,22
AFG,ZMB,2015,65
AFG,ZMB,2016,64
AFG,ZWE,2011,79
AFG,ZWE,2012,89
AFG,ZWE,2013,122
AFG,ZWE,2014,169
AFG,ZWE,2015,186
AFG,ZWE,2016,120
AGO,AFG,2011,6
AGO,AFG,2012,2
AGO,AFG,2013,2
AGO,AFG,2014,2
AGO,AFG,2015,1
AGO,AFG,2016,2
AGO,ALB,2011,6
AGO,ALB,2012,2
AGO,ALB,2013,5
AGO,ALB,2014,7
AGO,ALB,2015,10
AGO,ALB,2016,7
AGO,AND,2011,0
AGO,AND,2012,0
AGO,AND,2013,0
AGO,AND,2014,0
AGO,AND,2015,0
AGO,AND,2016,0
AGO,ARE,2011,40686
AGO,ARE,2012,66836
AGO,ARE,2013,48034
AGO,ARE,2014,35069
AGO,ARE,2015,23746
AGO,ARE,2016,13250
AGO,ARG,2011,1035
AGO,ARG,2012,1194
AGO,ARG,2013,1371
AGO,ARG,2014,1412
AGO,ARG,2015,1268
AGO,ARG,2016,1143
AGO,ARM,2011,36
AGO,ARM,2012,22
AGO,ARM,2013,4
AGO,ARM,2014,10
AGO,ARM,2015,61
AGO,ARM,2016,33
AGO,ATG,2011,5
AGO,ATG,2012,0
AGO,ATG,2013,2
AGO,ATG,2014,9
AGO,ATG,2015,6
AGO,ATG,2016,2
AGO,AUS,2011,1114
AGO,AUS,2012,1193
AGO,AUS,2013,1948
AGO,AUS,2014,1358
AGO,AUS,2015,1337
AGO,AUS,2016,1013
AGO,AUT,2011,385
AGO,AUT,2012,406
AGO,AUT,2013,485
AGO,AUT,2014,593
AGO,AUT,2015,539
AGO,AUT,2016,473
AGO,AZE,2011,182
AGO,AZE,2012,278
AGO,AZE,2013,326
AGO,AZE,2014,330
AGO,AZE,2015,246
AGO,AZE,2016,239
AGO,BDI,2011,75
AGO,BDI,2012,115
AGO,BDI,2013,109
AGO,BDI,2014,222
AGO,BDI,2015,161
AGO,BDI,2016,134
AGO,BEL,2011,6355
AGO,BEL,2012,5949
AGO,BEL,2013,5307
AGO,BEL,2014,12468
AGO,BEL,2015,6969
AGO,BEL,2016,3069
AGO,BEN,2011,9919
AGO,BEN,2012,531
AGO,BEN,2013,666
AGO,BEN,2014,589
AGO,BEN,2015,1026
AGO,BEN,2016,1666
AGO,BFA,2011,84
AGO,BFA,2012,204
AGO,BFA,2013,164
AGO,BFA,2014,177
AGO,BFA,2015,137
AGO,BFA,2016,166
AGO,BGD,2011,446
AGO,BGD,2012,219
AGO,BGD,2013,203
AGO,BGD,2014,385
AGO,BGD,2015,395
AGO,BGD,2016,186
AGO,BGR,2011,369
AGO,BGR,2012,485
AGO,BGR,2013,679
AGO,BGR,2014,643
AGO,BGR,2015,710
AGO,BGR,2016,754
AGO,BHR,2011,28
AGO,BHR,2012,29
AGO,BHR,2013,70
AGO,BHR,2014,88
AGO,BHR,2015,97
AGO,BHR,2016,91
AGO,BHS,2011,0
AGO,BHS,2012,29
AGO,BHS,2013,3
AGO,BHS,2014,32
AGO,BHS,2015,12
AGO,BHS,2016,26
AGO,BIH,2011,2
AGO,BIH,2012,8
AGO,BIH,2013,3
AGO,BIH,2014,5
AGO,BIH,2015,3
AGO,BIH,2016,5
AGO,BLR,2011,52
AGO,BLR,2012,80
AGO,BLR,2013,206
AGO,BLR,2014,212
AGO,BLR,2015,283
AGO,BLR,2016,328
AGO,BLZ,2011,1
AGO,BLZ,2012,2
AGO,BLZ,2013,0
AGO,BLZ,2014,0
AGO,BLZ,2015,0
AGO,BLZ,2016,1
AGO,BMU,2011,3
AGO,BMU,2012,0
AGO,BMU,2013,0
AGO,BMU,2014,0
AGO,BMU,2015,0
AGO,BMU,2016,1
AGO,BOL,2011,64
AGO,BOL,2012,60
AGO,BOL,2013,47
AGO,BOL,2014,76
AGO,BOL,2015,39
AGO,BOL,2016,26
AGO,BRA,2011,85849
AGO,BRA,2012,91022
AGO,BRA,2013,88445
AGO,BRA,2014,92667
AGO,BRA,2015,118481
AGO,BRA,2016,71267
AGO,BRB,2011,10
AGO,BRB,2012,0
AGO,BRB,2013,2
AGO,BRB,2014,11
AGO,BRB,2015,19
AGO,BRB,2016,0
AGO,BRN,2011,1
AGO,BRN,2012,4
AGO,BRN,2013,1
AGO,BRN,2014,3
AGO,BRN,2015,3
AGO,BRN,2016,1
AGO,BTN,2011,0
AGO,BTN,2012,0
AGO,BTN,2013,0
AGO,BTN,2014,0
AGO,BTN,2015,0
AGO,BTN,2016,0
AGO,BWA,2011,1424
AGO,BWA,2012,1210
AGO,BWA,2013,1365
AGO,BWA,2014,2510
AGO,BWA,2015,2507
AGO,BWA,2016,1294
AGO,CAF,2011,471
AGO,CAF,2012,1330
AGO,CAF,2013,1829
AGO,CAF,2014,541
AGO,CAF,2015,409
AGO,CAF,2016,578
AGO,CAN,2011,2629
AGO,CAN,2012,2789
AGO,CAN,2013,2694
AGO,CAN,2014,3311
AGO,CAN,2015,2631
AGO,CAN,2016,2080
AGO,CHE,2011,2705
AGO,CHE,2012,2879
AGO,CHE,2013,3041
AGO,CHE,2014,3573
AGO,CHE,2015,3683
AGO,CHE,2016,3536
AGO,CHL,2011,219
AGO,CHL,2012,228
AGO,CHL,2013,259
AGO,CHL,2014,175
AGO,CHL,2015,757
AGO,CHL,2016,330
AGO,CHN,2011,39111
AGO,CHN,2012,45516
AGO,CHN,2013,109298
AGO,CHN,2014,77296
AGO,CHN,2015,93384
AGO,CHN,2016,57923
AGO,CIV,2011,553
AGO,CIV,2012,623
AGO,CIV,2013,937
AGO,CIV,2014,1334
AGO,CIV,2015,2069
AGO,CIV,2016,1489
AGO,CMR,2011,2698
AGO,CMR,2012,1690
AGO,CMR,2013,1957
AGO,CMR,2014,2454
AGO,CMR,2015,2228
AGO,CMR,2016,1859
AGO,COD,2011,15770
AGO,COD,2012,12558
AGO,COD,2013,15128
AGO,COD,2014,409
AGO,COD,2015,2225
AGO,COD,2016,3841
AGO,COG,2011,19097
AGO,COG,2012,12350
AGO,COG,2013,19935
AGO,COG,2014,10073
AGO,COG,2015,15432
AGO,COG,2016,7226
AGO,COL,2011,623
AGO,COL,2012,648
AGO,COL,2013,592
AGO,COL,2014,563
AGO,COL,2015,1208
AGO,COL,2016,576
AGO,COM,2011,3
AGO,COM,2012,4
AGO,COM,2013,4
AGO,COM,2014,2
AGO,COM,2015,7
AGO,COM,2016,3
AGO,CPV,2011,7168
AGO,CPV,2012,6518
AGO,CPV,2013,6539
AGO,CPV,2014,7079
AGO,CPV,2015,5229
AGO,CPV,2016,3316
AGO,CRI,2011,51
AGO,CRI,2012,43
AGO,CRI,2013,43
AGO,CRI,2014,411
AGO,CRI,2015,44
AGO,CRI,2016,33
AGO,CUB,2011,6896
AGO,CUB,2012,10438
AGO,CUB,2013,10731
AGO,CUB,2014,13627
AGO,CUB,2015,9567
AGO,CUB,2016,6224
AGO,CYM,2011,0
AGO,CYM,2012,1
AGO,CYM,2013,1
AGO,CYM,2014,0
AGO,CYM,2015,1
AGO,CYM,2016,3
AGO,CYP,2011,201
AGO,CYP,2012,264
AGO,CYP,2013,255
AGO,CYP,2014,335
AGO,CYP,2015,307
AGO,CYP,2016,286
AGO,CZE,2011,271
AGO,CZE,2012,321
AGO,CZE,2013,341
AGO,CZE,2014,332
AGO,CZE,2015,291
AGO,CZE,2016,276
AGO,DEU,2011,7265
AGO,DEU,2012,7800
AGO,DEU,2013,8227
AGO,DEU,2014,8903
AGO,DEU,2015,8475
AGO,DEU,2016,6953
AGO,DJI,2011,59
AGO,DJI,2012,22
AGO,DJI,2013,9
AGO,DJI,2014,19
AGO,DJI,2015,15
AGO,DJI,2016,9
AGO,DMA,2011,0
AGO,DMA,2012,0
AGO,DMA,2013,4
AGO,DMA,2014,1
AGO,DMA,2015,0
AGO,DMA,2016,0
AGO,DNK,2011,1226
AGO,DNK,2012,1527
AGO,DNK,2013,1949
AGO,DNK,2014,2290
AGO,DNK,2015,2114
AGO,DNK,2016,1550
AGO,DOM,2011,19
AGO,DOM,2012,18
AGO,DOM,2013,66
AGO,DOM,2014,61
AGO,DOM,2015,38
AGO,DOM,2016,37
AGO,DZA,2011,752
AGO,DZA,2012,894
AGO,DZA,2013,971
AGO,DZA,2014,1309
AGO,DZA,2015,996
AGO,DZA,2016,737
AGO,ECU,2011,153
AGO,ECU,2012,170
AGO,ECU,2013,410
AGO,ECU,2014,180
AGO,ECU,2015,391
AGO,ECU,2016,435
AGO,EGY,2011,1484
AGO,EGY,2012,1860
AGO,EGY,2013,1944
AGO,EGY,2014,2465
AGO,EGY,2015,2579
AGO,EGY,2016,2295
AGO,ERI,2011,8
AGO,ERI,2012,12
AGO,ERI,2013,12
AGO,ERI,2014,7
AGO,ERI,2015,16
AGO,ERI,2016,16
AGO,ESP,2011,8538
AGO,ESP,2012,12037
AGO,ESP,2013,12918
AGO,ESP,2014,13190
AGO,ESP,2015,13009
AGO,ESP,2016,11586
AGO,EST,2011,45
AGO,EST,2012,65
AGO,EST,2013,67
AGO,EST,2014,108
AGO,EST,2015,112
AGO,EST,2016,69
AGO,ETH,2011,3216
AGO,ETH,2012,3689
AGO,ETH,2013,2450
AGO,ETH,2014,2837
AGO,ETH,2015,1818
AGO,ETH,2016,1546
AGO,FIN,2011,143
AGO,FIN,2012,127
AGO,FIN,2013,157
AGO,FIN,2014,214
AGO,FIN,2015,182
AGO,FIN,2016,139
AGO,FJI,2011,3
AGO,FJI,2012,4
AGO,FJI,2013,4
AGO,FJI,2014,5
AGO,FJI,2015,4
AGO,FJI,2016,5
AGO,FRA,2011,34655
AGO,FRA,2012,30858
AGO,FRA,2013,29025
AGO,FRA,2014,31820
AGO,FRA,2015,31242
AGO,FRA,2016,25681
AGO,FSM,2011,0
AGO,FSM,2012,0
AGO,FSM,2013,0
AGO,FSM,2014,0
AGO,FSM,2015,0
AGO,FSM,2016,0
AGO,GAB,2011,672
AGO,GAB,2012,802
AGO,GAB,2013,1111
AGO,GAB,2014,709
AGO,GAB,2015,612
AGO,GAB,2016,684
AGO,GBR,2011,35886
AGO,GBR,2012,37190
AGO,GBR,2013,36470
AGO,GBR,2014,38477
AGO,GBR,2015,38280
AGO,GBR,2016,34251
AGO,GEO,2011,29
AGO,GEO,2012,76
AGO,GEO,2013,23
AGO,GEO,2014,25
AGO,GEO,2015,29
AGO,GEO,2016,32
AGO,GHA,2011,1310
AGO,GHA,2012,2421
AGO,GHA,2013,2112
AGO,GHA,2014,2059
AGO,GHA,2015,2624
AGO,GHA,2016,3463
AGO,GIB,2011,6
AGO,GIB,2012,3
AGO,GIB,2013,13
AGO,GIB,2014,24
AGO,GIB,2015,34
AGO,GIB,2016,27
AGO,GIN,2011,312
AGO,GIN,2012,688
AGO,GIN,2013,1304
AGO,GIN,2014,1792
AGO,GIN,2015,3232
AGO,GIN,2016,5414
AGO,GMB,2011,71
AGO,GMB,2012,236
AGO,GMB,2013,396
AGO,GMB,2014,469
AGO,GMB,2015,383
AGO,GMB,2016,390
AGO,GNB,2011,281
AGO,GNB,2012,160
AGO,GNB,2013,274
AGO,GNB,2014,403
AGO,GNB,2015,525
AGO,GNB,2016,639
AGO,GNQ,2011,253
AGO,GNQ,2012,207
AGO,GNQ,2013,268
AGO,GNQ,2014,354
AGO,GNQ,2015,197
AGO,GNQ,2016,172
AGO,GRC,2011,234
AGO,GRC,2012,209
AGO,GRC,2013,286
AGO,GRC,2014,466
AGO,GRC,2015,395
AGO,GRC,2016,418
AGO,GTM,2011,14
AGO,GTM,2012,9
AGO,GTM,2013,17
AGO,GTM,2014,11
AGO,GTM,2015,11
AGO,GTM,2016,14
AGO,GUY,2011,0
AGO,GUY,2012,0
AGO,GUY,2013,0
AGO,GUY,2014,3
AGO,GUY,2015,0
AGO,GUY,2016,2
AGO,HKG,2011,1810
AGO,HKG,2012,1461
AGO,HKG,2013,1795
AGO,HKG,2014,1722
AGO,HKG,2015,1679
AGO,HKG,2016,1418
AGO,HND,2011,164
AGO,HND,2012,194
AGO,HND,2013,198
AGO,HND,2014,225
AGO,HND,2015,228
AGO,HND,2016,188
AGO,HRV,2011,1597
AGO,HRV,2012,1638
AGO,HRV,2013,2015
AGO,HRV,2014,2497
AGO,HRV,2015,2274
AGO,HRV,2016,1563
AGO,HTI,2011,6
AGO,HTI,2012,1
AGO,HTI,2013,2
AGO,HTI,2014,1
AGO,HTI,2015,4
AGO,HTI,2016,5
AGO,HUN,2011,153
AGO,HUN,2012,245
AGO,HUN,2013,355
AGO,HUN,2014,308
AGO,HUN,2015,324
AGO,HUN,2016,231
AGO,IDN,2011,1793
AGO,IDN,2012,1769
AGO,IDN,2013,2471
AGO,IDN,2014,2608
AGO,IDN,2015,1930
AGO,IDN,2016,1319
AGO,IND,2011,14632
AGO,IND,2012,11554
AGO,IND,2013,13974
AGO,IND,2014,15499
AGO,IND,2015,14205
AGO,IND,2016,11368
AGO,IRL,2011,436
AGO,IRL,2012,515
AGO,IRL,2013,629
AGO,IRL,2014,701
AGO,IRL,2015,794
AGO,IRL,2016,659
AGO,IRN,2011,44
AGO,IRN,2012,35
AGO,IRN,2013,33
AGO,IRN,2014,51
AGO,IRN,2015,63
AGO,IRN,2016,49
AGO,IRQ,2011,5
AGO,IRQ,2012,12
AGO,IRQ,2013,20
AGO,IRQ,2014,17
AGO,IRQ,2015,8
AGO,IRQ,2016,12
AGO,ISL,2011,17
AGO,ISL,2012,13
AGO,ISL,2013,12
AGO,ISL,2014,33
AGO,ISL,2015,57
AGO,ISL,2016,15
AGO,ISR,2011,3276
AGO,ISR,2012,3277
AGO,ISR,2013,3845
AGO,ISR,2014,4551
AGO,ISR,2015,4839
AGO,ISR,2016,2980
AGO,ITA,2011,7593
AGO,ITA,2012,7744
AGO,ITA,2013,8513
AGO,ITA,2014,9915
AGO,ITA,2015,9555
AGO,ITA,2016,7677
AGO,JAM,2011,5
AGO,JAM,2012,11
AGO,JAM,2013,8
AGO,JAM,2014,10
AGO,JAM,2015,12
AGO,JAM,2016,12
AGO,JOR,2011,216
AGO,JOR,2012,226
AGO,JOR,2013,189
AGO,JOR,2014,180
AGO,JOR,2015,126
AGO,JOR,2016,102
AGO,JPN,2011,338
AGO,JPN,2012,511
AGO,JPN,2013,734
AGO,JPN,2014,1066
AGO,JPN,2015,920
AGO,JPN,2016,780
AGO,KAZ,2011,88
AGO,KAZ,2012,241
AGO,KAZ,2013,91
AGO,KAZ,2014,119
AGO,KAZ,2015,155
AGO,KAZ,2016,275
AGO,KEN,2011,5410
AGO,KEN,2012,4717
AGO,KEN,2013,3939
AGO,KEN,2014,4176
AGO,KEN,2015,3536
AGO,KEN,2016,3251
AGO,KGZ,2011,0
AGO,KGZ,2012,0
AGO,KGZ,2013,3
AGO,KGZ,2014,9
AGO,KGZ,2015,3
AGO,KGZ,2016,7
AGO,KHM,2011,12
AGO,KHM,2012,28
AGO,KHM,2013,217
AGO,KHM,2014,226
AGO,KHM,2015,119
AGO,KHM,2016,64
AGO,KIR,2011,0
AGO,KIR,2012,0
AGO,KIR,2013,0
AGO,KIR,2014,0
AGO,KIR,2015,0
AGO,KIR,2016,0
AGO,KNA,2011,0
AGO,KNA,2012,0
AGO,KNA,2013,0
AGO,KNA,2014,0
AGO,KNA,2015,0
AGO,KNA,2016,0
AGO,KOR,2011,1655
AGO,KOR,2012,1855
AGO,KOR,2013,1589
AGO,KOR,2014,1472
AGO,KOR,2015,1452
AGO,KOR,2016,1898
AGO,KWT,2011,22
AGO,KWT,2012,24
AGO,KWT,2013,46
AGO,KWT,2014,62
AGO,KWT,2015,58
AGO,KWT,2016,71
AGO,LAO,2011,0
AGO,LAO,2012,0
AGO,LAO,2013,14
AGO,LAO,2014,10
AGO,LAO,2015,14
AGO,LAO,2016,3
AGO,LBN,2011,3636
AGO,LBN,2012,3906
AGO,LBN,2013,5215
AGO,LBN,2014,5438
AGO,LBN,2015,4619
AGO,LBN,2016,7586
AGO,LBR,2011,36
AGO,LBR,2012,35
AGO,LBR,2013,32
AGO,LBR,2014,264
AGO,LBR,2015,585
AGO,LBR,2016,885
AGO,LBY,2011,38
AGO,LBY,2012,38
AGO,LBY,2013,46
AGO,LBY,2014,18
AGO,LBY,2015,0
AGO,LBY,2016,0
AGO,LCA,2011,2
AGO,LCA,2012,1
AGO,LCA,2013,0
AGO,LCA,2014,0
AGO,LCA,2015,0
AGO,LCA,2016,3
AGO,LKA,2011,88
AGO,LKA,2012,100
AGO,LKA,2013,138
AGO,LKA,2014,207
AGO,LKA,2015,276
AGO,LKA,2016,221
AGO,LSO,2011,74
AGO,LSO,2012,112
AGO,LSO,2013,163
AGO,LSO,2014,231
AGO,LSO,2015,187
AGO,LSO,2016,293
AGO,LTU,2011,319
AGO,LTU,2012,348
AGO,LTU,2013,446
AGO,LTU,2014,578
AGO,LTU,2015,714
AGO,LTU,2016,591
AGO,LUX,2011,98
AGO,LUX,2012,96
AGO,LUX,2013,104
AGO,LUX,2014,103
AGO,LUX,2015,109
AGO,LUX,2016,128
AGO,LVA,2011,226
AGO,LVA,2012,218
AGO,LVA,2013,240
AGO,LVA,2014,367
AGO,LVA,2015,389
AGO,LVA,2016,295
AGO,MAC,2011,1674
AGO,MAC,2012,1762
AGO,MAC,2013,1960
AGO,MAC,2014,23
AGO,MAC,2015,21
AGO,MAC,2016,1008
AGO,MAR,2011,4526
AGO,MAR,2012,2528
AGO,MAR,2013,3354
AGO,MAR,2014,6900
AGO,MAR,2015,5461
AGO,MAR,2016,3763
AGO,MDA,2011,34
AGO,MDA,2012,33
AGO,MDA,2013,27
AGO,MDA,2014,51
AGO,MDA,2015,68
AGO,MDA,2016,60
AGO,MDG,2011,189
AGO,MDG,2012,200
AGO,MDG,2013,361
AGO,MDG,2014,286
AGO,MDG,2015,247
AGO,MDG,2016,247
AGO,MDV,2011,46
AGO,MDV,2012,82
AGO,MDV,2013,333
AGO,MDV,2014,106
AGO,MDV,2015,134
AGO,MDV,2016,111
AGO,MEX,2011,630
AGO,MEX,2012,2025
AGO,MEX,2013,641
AGO,MEX,2014,591
AGO,MEX,2015,735
AGO,MEX,2016,604
AGO,MHL,2011,0
AGO,MHL,2012,0
AGO,MHL,2013,0
AGO,MHL,2014,0
AGO,MHL,2015,0
AGO,MHL,2016,0
AGO,MKD,2011,51
AGO,MKD,2012,32
AGO,MKD,2013,51
AGO,MKD,2014,92
AGO,MKD,2015,107
AGO,MKD,2016,97
AGO,MLI,2011,643
AGO,MLI,2012,910
AGO,MLI,2013,748
AGO,MLI,2014,725
AGO,MLI,2015,1003
AGO,MLI,2016,1766
AGO,MLT,2011,124
AGO,MLT,2012,154
AGO,MLT,2013,161
AGO,MLT,2014,254
AGO,MLT,2015,241
AGO,MLT,2016,141
AGO,MMR,2011,39
AGO,MMR,2012,31
AGO,MMR,2013,43
AGO,MMR,2014,77
AGO,MMR,2015,77
AGO,MMR,2016,76
AGO,MNG,2011,0
AGO,MNG,2012,1
AGO,MNG,2013,5
AGO,MNG,2014,0
AGO,MNG,2015,1
AGO,MNG,2016,9
AGO,MOZ,2011,14172
AGO,MOZ,2012,11376
AGO,MOZ,2013,11067
AGO,MOZ,2014,10141
AGO,MOZ,2015,9489
AGO,MOZ,2016,9316
AGO,MRT,2011,810
AGO,MRT,2012,2589
AGO,MRT,2013,1894
AGO,MRT,2014,2497
AGO,MRT,2015,2617
AGO,MRT,2016,3739
AGO,MUS,2011,513
AGO,MUS,2012,579
AGO,MUS,2013,608
AGO,MUS,2014,690
AGO,MUS,2015,631
AGO,MUS,2016,816
AGO,MWI,2011,193
AGO,MWI,2012,184
AGO,MWI,2013,302
AGO,MWI,2014,343
AGO,MWI,2015,201
AGO,MWI,2016,198
AGO,MYS,2011,1460
AGO,MYS,2012,1140
AGO,MYS,2013,1282
AGO,MYS,2014,1388
AGO,MYS,2015,1205
AGO,MYS,2016,1155
AGO,NAM,2011,399314
AGO,NAM,2012,434061
AGO,NAM,2013,499639
AGO,NAM,2014,495826
AGO,NAM,2015,508543
AGO,NAM,2016,403376
AGO,NER,2011,23
AGO,NER,2012,58
AGO,NER,2013,38
AGO,NER,2014,58
AGO,NER,2015,32
AGO,NER,2016,59
AGO,NGA,2011,4737
AGO,NGA,2012,26661
AGO,NGA,2013,8629
AGO,NGA,2014,15407
AGO,NGA,2015,18387
AGO,NGA,2016,18941
AGO,NIC,2011,9
AGO,NIC,2012,19
AGO,NIC,2013,28
AGO,NIC,2014,27
AGO,NIC,2015,21
AGO,NIC,2016,27
AGO,NIU,2011,0
AGO,NIU,2012,0
AGO,NIU,2013,0
AGO,NIU,2014,0
AGO,NIU,2015,0
AGO,NIU,2016,0
AGO,NLD,2011,3213
AGO,NLD,2012,6365
AGO,NLD,2013,4390
AGO,NLD,2014,5436
AGO,NLD,2015,6307
AGO,NLD,2016,5882
AGO,NOR,2011,2993
AGO,NOR,2012,3401
AGO,NOR,2013,3780
AGO,NOR,2014,4080
AGO,NOR,2015,3056
AGO,NOR,2016,2668
AGO,NPL,2011,64
AGO,NPL,2012,80
AGO,NPL,2013,70
AGO,NPL,2014,74
AGO,NPL,2015,103
AGO,NPL,2016,88
AGO,NRU,2011,0
AGO,NRU,2012,0
AGO,NRU,2013,0
AGO,NRU,2014,0
AGO,NRU,2015,0
AGO,NRU,2016,0
AGO,NZL,2011,297
AGO,NZL,2012,361
AGO,NZL,2013,400
AGO,NZL,2014,235
AGO,NZL,2015,372
AGO,NZL,2016,524
AGO,OMN,2011,46
AGO,OMN,2012,39
AGO,OMN,2013,65
AGO,OMN,2014,99
AGO,OMN,2015,109
AGO,OMN,2016,56
AGO,PAK,2011,1212
AGO,PAK,2012,746
AGO,PAK,2013,791
AGO,PAK,2014,1032
AGO,PAK,2015,874
AGO,PAK,2016,705
AGO,PAN,2011,239
AGO,PAN,2012,4752
AGO,PAN,2013,545
AGO,PAN,2014,636
AGO,PAN,2015,456
AGO,PAN,2016,450
AGO,PER,2011,189
AGO,PER,2012,211
AGO,PER,2013,259
AGO,PER,2014,325
AGO,PER,2015,313
AGO,PER,2016,206
AGO,PHL,2011,11426
AGO,PHL,2012,10556
AGO,PHL,2013,11217
AGO,PHL,2014,12325
AGO,PHL,2015,11820
AGO,PHL,2016,12327
AGO,PLW,2011,0
AGO,PLW,2012,0
AGO,PLW,2013,0
AGO,PLW,2014,0
AGO,PLW,2015,1
AGO,PLW,2016,1
AGO,PNG,2011,0
AGO,PNG,2012,0
AGO,PNG,2013,0
AGO,PNG,2014,1
AGO,PNG,2015,2
AGO,PNG,2016,3
AGO,POL,2011,2200
AGO,POL,2012,2622
AGO,POL,2013,3016
AGO,POL,2014,3823
AGO,POL,2015,3712
AGO,POL,2016,2945
AGO,PRK,2011,2
AGO,PRK,2012,0
AGO,PRK,2013,0
AGO,PRK,2014,0
AGO,PRK,2015,0
AGO,PRK,2016,0
AGO,PRT,2011,267163
AGO,PRT,2012,251260
AGO,PRT,2013,276057
AGO,PRT,2014,322603
AGO,PRT,2015,309798
AGO,PRT,2016,300264
AGO,PRY,2011,90
AGO,PRY,2012,245
AGO,PRY,2013,388
AGO,PRY,2014,543
AGO,PRY,2015,1037
AGO,PRY,2016,421
AGO,PSE,2011,0
AGO,PSE,2012,0
AGO,PSE,2013,0
AGO,PSE,2014,0
AGO,PSE,2015,0
AGO,PSE,2016,0
AGO,QAT,2011,130
AGO,QAT,2012,142
AGO,QAT,2013,172
AGO,QAT,2014,233
AGO,QAT,2015,179
AGO,QAT,2016,164
AGO,ROU,2011,1241
AGO,ROU,2012,1304
AGO,ROU,2013,1633
AGO,ROU,2014,1899
AGO,ROU,2015,1986
AGO,ROU,2016,1691
AGO,RUS,2011,4283
AGO,RUS,2012,4270
AGO,RUS,2013,4420
AGO,RUS,2014,8511
AGO,RUS,2015,10301
AGO,RUS,2016,4587
AGO,RWA,2011,281
AGO,RWA,2012,218
AGO,RWA,2013,260
AGO,RWA,2014,345
AGO,RWA,2015,407
AGO,RWA,2016,649
AGO,SAU,2011,135
AGO,SAU,2012,129
AGO,SAU,2013,142
AGO,SAU,2014,160
AGO,SAU,2015,192
AGO,SAU,2016,199
AGO,SDN,2011,339
AGO,SDN,2012,334
AGO,SDN,2013,385
AGO,SDN,2014,365
AGO,SDN,2015,271
AGO,SDN,2016,311
AGO,SEN,2011,935
AGO,SEN,2012,818
AGO,SEN,2013,685
AGO,SEN,2014,650
AGO,SEN,2015,1114
AGO,SEN,2016,1518
AGO,SGP,2011,2167
AGO,SGP,2012,3068
AGO,SGP,2013,2669
AGO,SGP,2014,2618
AGO,SGP,2015,2174
AGO,SGP,2016,1696
AGO,SLB,2011,0
AGO,SLB,2012,0
AGO,SLB,2013,0
AGO,SLB,2014,0
AGO,SLB,2015,0
AGO,SLB,2016,0
AGO,SLE,2011,116
AGO,SLE,2012,185
AGO,SLE,2013,142
AGO,SLE,2014,128
AGO,SLE,2015,425
AGO,SLE,2016,1023
AGO,SLV,2011,7
AGO,SLV,2012,5
AGO,SLV,2013,3
AGO,SLV,2014,2
AGO,SLV,2015,5
AGO,SLV,2016,7
